"id","room_id.id","noted_date","temp","out.in","is_out"
"__export__.temp_log_129586_e2015768","Room Admin","12-09-2018 05:58",32,"Out",1
"__export__.temp_log_152141_dbe0039d","Room Admin","12-09-2018 05:58",31,"Out",1
"__export__.temp_log_99697_b9d8979b","Room Admin","12-09-2018 05:57",32,"Out",1
"__export__.temp_log_155758_b8087143","Room Admin","12-09-2018 05:57",31,"Out",1
"__export__.temp_log_128207_a5504dc8","Room Admin","12-09-2018 05:57",32,"Out",1
"__export__.temp_log_121952_dc158315","Room Admin","12-09-2018 05:57",31,"Out",1
"__export__.temp_log_141181_d4054d6f","Room Admin","12-09-2018 05:57",NA,"Out",1
"__export__.temp_log_107769_426be05b","Room Admin","12-09-2018 05:57",31,"Out",1
"__export__.temp_log_97018_163782bd","Room Admin","12-09-2018 05:57",32,"Out",1
"__export__.temp_log_135426_1466f4c0","Room Admin","12-09-2018 05:57",31,"Out",1
"__export__.temp_log_131676_9d5dd59e","Room Admin","12-09-2018 05:57",32,"Out",1
"__export__.temp_log_105590_5173a30e","Room Admin","12-09-2018 05:57",31,"Out",1
"__export__.temp_log_113205_59fc3027","Room Admin","12-09-2018 05:57",31,"Out",1
"__export__.temp_log_110808_b077bc30","Room Admin","12-09-2018 05:57",31,"Out",1
"__export__.temp_log_89873_f0809d68","Room Admin","12-09-2018 05:57",31,"Out",1
"__export__.temp_log_122615_2e7517ed","Room Admin","12-09-2018 05:57",31,"Out",1
"__export__.temp_log_108585_82d0d2ef","Room Admin","12-09-2018 05:57",31,"Out",1
"__export__.temp_log_97963_eaf7ea2f","Room Admin","12-09-2018 05:57",31,"Out",1
"__export__.temp_log_136097_37192316","Room Admin","12-09-2018 05:57",32,"Out",1
"__export__.temp_log_107364_0082c5ad","Room Admin","12-09-2018 05:56",31,"Out",1
"__export__.temp_log_147726_2a5edf06","Room Admin","12-09-2018 05:56",31,"Out",1
"__export__.temp_log_113857_8f69d954","Room Admin","12-09-2018 05:56",33,"Out",1
"__export__.temp_log_98888_55d64243","Room Admin","12-09-2018 05:56",31,"Out",1
"__export__.temp_log_110633_32d9f97d","Room Admin","12-09-2018 05:56",32,"Out",1
"__export__.temp_log_99176_f228bca3","Room Admin","12-09-2018 05:56",31,"Out",1
"__export__.temp_log_151032_212771bb","Room Admin","12-09-2018 05:56",32,"Out",1
"__export__.temp_log_98194_550127a8","Room Admin","12-09-2018 05:55",32,"In",0
"__export__.temp_log_138769_32732c7f","Room Admin","12-09-2018 05:55",31,"Out",1
"__export__.temp_log_111196_bf6637c9","Room Admin","12-09-2018 05:55",32,"Out",1
"__export__.temp_log_149920_a9452f1a","Room Admin","12-09-2018 05:55",32,"In",0
"__export__.temp_log_110662_383aa8be","Room Admin","12-09-2018 05:55",31,"Out",1
"__export__.temp_log_105873_3001602c","Room Admin","12-09-2018 05:55",33,"Out",1
"__export__.temp_log_94463_22a5125e","Room Admin","12-09-2018 05:55",31,"Out",1
"__export__.temp_log_116820_814f6804","Room Admin","12-09-2018 05:54",31,"Out",1
"__export__.temp_log_116949_4edd3d74","Room Admin","12-09-2018 05:54",31,"Out",1
"__export__.temp_log_122994_4d4dadd5","Room Admin","12-09-2018 05:54",32,"Out",1
"__export__.temp_log_130222_fc162238","Room Admin","12-09-2018 05:54",32,"In",0
"__export__.temp_log_127937_8831e234","Room Admin","12-09-2018 05:54",31,"Out",1
"__export__.temp_log_101874_6aac4e21","Room Admin","12-09-2018 05:54",32,"Out",1
"__export__.temp_log_93593_5b785c50","Room Admin","12-09-2018 05:54",31,"Out",1
"__export__.temp_log_137062_8f48e92e","Room Admin","12-09-2018 05:54",32,"Out",1
"__export__.temp_log_110781_0057eb39","Room Admin","12-09-2018 05:53",32,"In",0
"__export__.temp_log_106570_2a1f5224","Room Admin","12-09-2018 05:53",31,"Out",1
"__export__.temp_log_147689_196f2a9a","Room Admin","12-09-2018 05:53",32,"Out",1
"__export__.temp_log_138493_6b0389a6","Room Admin","12-09-2018 05:53",31,"Out",1
"__export__.temp_log_143751_7fe3195d","Room Admin","12-09-2018 05:53",32,"Out",1
"__export__.temp_log_113889_143981a2","Room Admin","12-09-2018 05:53",31,"Out",1
"__export__.temp_log_108899_71e21f37","Room Admin","12-09-2018 05:53",30,"Out",1
"__export__.temp_log_128351_7ef7eba0","Room Admin","12-09-2018 05:53",31,"Out",1
"__export__.temp_log_101360_d50c7340","Room Admin","12-09-2018 05:53",32,"Out",1
"__export__.temp_log_108224_b5bc4fcf","Room Admin","12-09-2018 05:53",31,"Out",1
"__export__.temp_log_137812_c512cc25","Room Admin","12-09-2018 05:53",32,"Out",1
"__export__.temp_log_131463_8c4f54f7","Room Admin","12-09-2018 05:53",31,"Out",1
"__export__.temp_log_142041_2a2b3284","Room Admin","12-09-2018 05:53",32,"Out",1
"__export__.temp_log_89358_dd2b61c0","Room Admin","12-09-2018 05:53",32,"In",0
"__export__.temp_log_111797_0ae9f9da","Room Admin","12-09-2018 05:52",31,"Out",1
"__export__.temp_log_109544_37f88170","Room Admin","12-09-2018 05:52",32,"In",0
"__export__.temp_log_134759_0cd63a3a","Room Admin","12-09-2018 05:52",32,"Out",1
"__export__.temp_log_122270_4859899a","Room Admin","12-09-2018 05:52",31,"Out",1
"__export__.temp_log_146448_57644e8d","Room Admin","12-09-2018 05:52",32,"Out",1
"__export__.temp_log_109522_1dddf068","Room Admin","12-09-2018 05:52",31,"Out",1
"__export__.temp_log_155274_45aeb198","Room Admin","12-09-2018 05:52",32,"Out",1
"__export__.temp_log_151268_1cd8086b","Room Admin","12-09-2018 05:52",31,"Out",1
"__export__.temp_log_135189_fdd34be8","Room Admin","12-09-2018 05:52",32,"Out",1
"__export__.temp_log_105635_40783540","Room Admin","12-09-2018 05:52",31,"Out",1
"__export__.temp_log_118347_757dc764","Room Admin","12-09-2018 05:52",32,"Out",1
"__export__.temp_log_125923_f74c652a","Room Admin","12-09-2018 05:51",31,"Out",1
"__export__.temp_log_147617_64776ff9","Room Admin","12-09-2018 05:51",32,"Out",1
"__export__.temp_log_106079_ea98e7a0","Room Admin","12-09-2018 05:51",31,"Out",1
"__export__.temp_log_107171_72b0c404","Room Admin","12-09-2018 05:51",32,"Out",1
"__export__.temp_log_136968_3cff39e2","Room Admin","12-09-2018 05:50",31,"Out",1
"__export__.temp_log_134185_96eeb800","Room Admin","12-09-2018 05:50",32,"In",0
"__export__.temp_log_88675_48df5155","Room Admin","12-09-2018 05:50",32,"Out",1
"__export__.temp_log_154388_3d2bcb9b","Room Admin","12-09-2018 05:50",32,"In",0
"__export__.temp_log_110556_02c28023","Room Admin","12-09-2018 05:50",32,"In",0
"__export__.temp_log_89709_818c8643","Room Admin","12-09-2018 05:50",32,"In",0
"__export__.temp_log_96674_fc560d2b","Room Admin","12-09-2018 05:50",31,"Out",1
"__export__.temp_log_146111_4d82150e","Room Admin","12-09-2018 05:50",32,"In",0
"__export__.temp_log_104219_33fc54e6","Room Admin","12-09-2018 05:50",32,"In",0
"__export__.temp_log_107960_e0c6ef79","Room Admin","12-09-2018 05:50",31,"Out",1
"__export__.temp_log_126686_d902ae54","Room Admin","12-09-2018 05:50",30,"Out",1
"__export__.temp_log_129990_d3f4e484","Room Admin","12-09-2018 05:49",31,"Out",1
"__export__.temp_log_88102_a2fb839f","Room Admin","12-09-2018 05:49",31,"Out",1
"__export__.temp_log_125445_219ecaf0","Room Admin","12-09-2018 05:49",31,"Out",1
"__export__.temp_log_148181_a47b87d6","Room Admin","12-09-2018 05:49",31,"Out",1
"__export__.temp_log_118598_6a214716","Room Admin","12-09-2018 05:48",31,"Out",1
"__export__.temp_log_114583_c9bb1a7b","Room Admin","12-09-2018 05:48",32,"In",0
"__export__.temp_log_153008_b5ad0b06","Room Admin","12-09-2018 05:48",30,"Out",1
"__export__.temp_log_119242_3b5c6d69","Room Admin","12-09-2018 05:48",31,"Out",1
"__export__.temp_log_109998_9270e1a9","Room Admin","12-09-2018 05:48",32,"In",0
"__export__.temp_log_138572_ba1c4cf7","Room Admin","12-09-2018 05:48",31,"Out",1
"__export__.temp_log_150185_d2a008c6","Room Admin","12-09-2018 05:48",32,"Out",1
"__export__.temp_log_126446_3fa11ba2","Room Admin","12-09-2018 05:47",31,"Out",1
"__export__.temp_log_150461_049a4089","Room Admin","12-09-2018 05:47",32,"In",0
"__export__.temp_log_133616_84168998","Room Admin","12-09-2018 05:47",31,"In",0
"__export__.temp_log_114100_5b1f95d0","Room Admin","12-09-2018 05:46",NA,"Out",1
"__export__.temp_log_133374_3be974ca","Room Admin","12-09-2018 05:46",30,"Out",1
"__export__.temp_log_111771_f476d5c7","Room Admin","12-09-2018 05:46",31,"Out",1
"__export__.temp_log_111551_39abeab2","Room Admin","12-09-2018 05:46",30,"Out",1
"__export__.temp_log_124799_8673547e","Room Admin","12-09-2018 05:46",32,"In",0
"__export__.temp_log_131695_50480d4f","Room Admin","12-09-2018 05:46",32,"In",0
"__export__.temp_log_137601_2d083338","Room Admin","12-09-2018 05:46",32,"In",0
"__export__.temp_log_106975_24598a54","Room Admin","12-09-2018 05:46",32,"In",0
"__export__.temp_log_88369_57c9a9d5","Room Admin","12-09-2018 05:46",31,"In",0
"__export__.temp_log_149443_e5c73e94","Room Admin","12-09-2018 05:46",32,"In",0
"__export__.temp_log_150670_93c91a38","Room Admin","12-09-2018 05:46",31,"In",0
"__export__.temp_log_138466_bb00b5c6","Room Admin","12-09-2018 05:46",32,"In",0
"__export__.temp_log_131907_6db64780","Room Admin","12-09-2018 05:46",32,"In",0
"__export__.temp_log_145229_c1f9673b","Room Admin","12-09-2018 05:45",31,"In",0
"__export__.temp_log_101855_9340b4af","Room Admin","12-09-2018 05:45",32,"In",0
"__export__.temp_log_107448_3d9eeba5","Room Admin","12-09-2018 05:45",31,"In",0
"__export__.temp_log_144286_5d981a37","Room Admin","12-09-2018 05:45",32,"In",0
"__export__.temp_log_105360_3c223101","Room Admin","12-09-2018 05:45",31,"In",0
"__export__.temp_log_129717_6eb98d34","Room Admin","12-09-2018 05:45",32,"In",0
"__export__.temp_log_90216_34018053","Room Admin","12-09-2018 05:45",31,"In",0
"__export__.temp_log_139167_062c97b3","Room Admin","12-09-2018 05:45",32,"In",0
"__export__.temp_log_134677_7671902c","Room Admin","12-09-2018 05:45",31,"In",0
"__export__.temp_log_112180_057400df","Room Admin","12-09-2018 05:44",32,"In",0
"__export__.temp_log_118997_cf25dc85","Room Admin","12-09-2018 05:44",31,"In",0
"__export__.temp_log_136906_d1915da8","Room Admin","12-09-2018 05:44",32,"In",0
"__export__.temp_log_146031_b1a5698e","Room Admin","12-09-2018 05:44",31,"In",0
"__export__.temp_log_121915_1bf09fd1","Room Admin","12-09-2018 05:44",32,"In",0
"__export__.temp_log_105993_9e6b6423","Room Admin","12-09-2018 05:44",31,"In",0
"__export__.temp_log_131666_37e1a1dc","Room Admin","12-09-2018 05:44",31,"Out",1
"__export__.temp_log_119137_d9efa611","Room Admin","12-09-2018 05:44",30,"Out",1
"__export__.temp_log_96807_5ba5f772","Room Admin","12-09-2018 05:44",32,"In",0
"__export__.temp_log_102948_baea543e","Room Admin","12-09-2018 05:44",31,"Out",1
"__export__.temp_log_107844_d3c8f76e","Room Admin","12-09-2018 05:44",31,"In",0
"__export__.temp_log_143768_2d38d04e","Room Admin","12-09-2018 05:44",31,"Out",1
"__export__.temp_log_114766_03816ce9","Room Admin","12-09-2018 05:44",32,"In",0
"__export__.temp_log_97826_3b222ff7","Room Admin","12-09-2018 05:43",31,"Out",1
"__export__.temp_log_143087_3e8ebbaf","Room Admin","12-09-2018 05:43",31,"In",0
"__export__.temp_log_86303_53115a98","Room Admin","12-09-2018 05:43",32,"In",0
"__export__.temp_log_104317_e69f87dc","Room Admin","12-09-2018 05:43",32,"In",0
"__export__.temp_log_150118_7a3a2eea","Room Admin","12-09-2018 05:43",32,"In",0
"__export__.temp_log_99502_1ea2b2a0","Room Admin","12-09-2018 05:43",31,"In",0
"__export__.temp_log_154360_e4e35efb","Room Admin","12-09-2018 05:43",32,"In",0
"__export__.temp_log_124882_72158d36","Room Admin","12-09-2018 05:43",31,"In",0
"__export__.temp_log_151853_6fcff0ff","Room Admin","12-09-2018 05:42",31,"Out",1
"__export__.temp_log_103966_e44c6b88","Room Admin","12-09-2018 05:42",30,"Out",1
"__export__.temp_log_94552_2bb40671","Room Admin","12-09-2018 05:42",32,"In",0
"__export__.temp_log_142656_049e9410","Room Admin","12-09-2018 05:42",31,"In",0
"__export__.temp_log_97856_88a61b22","Room Admin","12-09-2018 05:41",31,"Out",1
"__export__.temp_log_138231_a0fc5a21","Room Admin","12-09-2018 05:41",31,"Out",1
"__export__.temp_log_92235_8be66ba1","Room Admin","12-09-2018 05:41",31,"Out",1
"__export__.temp_log_134300_4a4d56ef","Room Admin","12-09-2018 05:41",32,"Out",1
"__export__.temp_log_94856_ad28205a","Room Admin","12-09-2018 05:40",31,"Out",1
"__export__.temp_log_153412_05221341","Room Admin","12-09-2018 05:40",31,"Out",1
"__export__.temp_log_115120_2a8e845f","Room Admin","12-09-2018 05:40",31,"Out",1
"__export__.temp_log_152801_2be73b10","Room Admin","12-09-2018 05:40",31,"In",0
"__export__.temp_log_133503_6674676d","Room Admin","12-09-2018 05:40",32,"In",0
"__export__.temp_log_86129_1426356d","Room Admin","12-09-2018 05:40",31,"Out",1
"__export__.temp_log_154214_1006283c","Room Admin","12-09-2018 05:40",32,"In",0
"__export__.temp_log_90484_f49ee516","Room Admin","12-09-2018 05:40",32,"Out",1
"__export__.temp_log_119314_121fb409","Room Admin","12-09-2018 05:40",32,"In",0
"__export__.temp_log_111141_0cd62345","Room Admin","12-09-2018 05:40",31,"Out",1
"__export__.temp_log_91872_f2159d28","Room Admin","12-09-2018 05:40",32,"In",0
"__export__.temp_log_95917_97c99ea1","Room Admin","12-09-2018 05:39",33,"Out",1
"__export__.temp_log_126101_da4340db","Room Admin","12-09-2018 05:39",32,"In",0
"__export__.temp_log_143716_9f8e6a2d","Room Admin","12-09-2018 05:39",32,"In",0
"__export__.temp_log_148445_0ecf55cb","Room Admin","12-09-2018 05:39",32,"In",0
"__export__.temp_log_126882_634e88a8","Room Admin","12-09-2018 05:39",32,"In",0
"__export__.temp_log_141407_79e076ed","Room Admin","12-09-2018 05:39",32,"In",0
"__export__.temp_log_85732_9081ff78","Room Admin","12-09-2018 05:39",32,"In",0
"__export__.temp_log_133705_692d442a","Room Admin","12-09-2018 05:39",32,"In",0
"__export__.temp_log_86733_97af1e6f","Room Admin","12-09-2018 05:39",32,"In",0
"__export__.temp_log_145915_8a997713","Room Admin","12-09-2018 05:39",31,"Out",1
"__export__.temp_log_92472_4f9ae560","Room Admin","12-09-2018 05:39",32,"In",0
"__export__.temp_log_121731_cefc947a","Room Admin","12-09-2018 05:39",32,"Out",1
"__export__.temp_log_115043_3ac33bcf","Room Admin","12-09-2018 05:38",31,"Out",1
"__export__.temp_log_109148_9a72b1ec","Room Admin","12-09-2018 05:38",32,"In",0
"__export__.temp_log_87342_5a458884","Room Admin","12-09-2018 05:37",32,"In",0
"__export__.temp_log_145315_82082b1e","Room Admin","12-09-2018 05:37",31,"Out",1
"__export__.temp_log_114968_777fb02a","Room Admin","12-09-2018 05:37",32,"In",0
"__export__.temp_log_128916_2f8f5053","Room Admin","12-09-2018 05:37",31,"Out",1
"__export__.temp_log_99480_c4dc64b1","Room Admin","12-09-2018 05:37",32,"Out",1
"__export__.temp_log_98112_7ec41b06","Room Admin","12-09-2018 05:36",31,"Out",1
"__export__.temp_log_99259_e676ce4f","Room Admin","12-09-2018 05:35",31,"Out",1
"__export__.temp_log_133108_5761cc85","Room Admin","12-09-2018 05:35",31,"Out",1
"__export__.temp_log_108602_edc4d09d","Room Admin","12-09-2018 05:35",31,"Out",1
"__export__.temp_log_112765_3121778f","Room Admin","12-09-2018 05:35",31,"Out",1
"__export__.temp_log_150509_f3bec8bd","Room Admin","12-09-2018 05:35",32,"Out",1
"__export__.temp_log_131788_29369656","Room Admin","12-09-2018 05:34",32,"In",0
"__export__.temp_log_129226_203fcf23","Room Admin","12-09-2018 05:34",31,"Out",1
"__export__.temp_log_135437_a264eb15","Room Admin","12-09-2018 05:34",30,"Out",1
"__export__.temp_log_144219_e0f21961","Room Admin","12-09-2018 05:33",32,"In",0
"__export__.temp_log_132678_3b78b7ee","Room Admin","12-09-2018 05:33",32,"In",0
"__export__.temp_log_92877_ef594baa","Room Admin","12-09-2018 05:33",31,"Out",1
"__export__.temp_log_111165_5df3f581","Room Admin","12-09-2018 05:32",32,"In",0
"__export__.temp_log_140855_51624650","Room Admin","12-09-2018 05:32",32,"In",0
"__export__.temp_log_85888_41f05fa3","Room Admin","12-09-2018 05:31",32,"In",0
"__export__.temp_log_150852_cd9f05cc","Room Admin","12-09-2018 05:30",32,"In",0
"__export__.temp_log_153202_459de7e5","Room Admin","12-09-2018 05:30",31,"Out",1
"__export__.temp_log_127770_a6ebe814","Room Admin","12-09-2018 05:30",32,"In",0
"__export__.temp_log_109736_fc5e532f","Room Admin","12-09-2018 05:30",32,"In",0
"__export__.temp_log_102690_c592199d","Room Admin","12-09-2018 05:30",31,"Out",1
"__export__.temp_log_104125_31dde132","Room Admin","12-09-2018 05:30",32,"In",0
"__export__.temp_log_116258_39c8bbb4","Room Admin","12-09-2018 05:30",32,"In",0
"__export__.temp_log_114167_0f1f89e5","Room Admin","12-09-2018 05:29",32,"In",0
"__export__.temp_log_86371_f4bbbcf1","Room Admin","12-09-2018 05:27",31,"Out",1
"__export__.temp_log_117588_253db56a","Room Admin","12-09-2018 05:27",32,"Out",1
"__export__.temp_log_151223_f6f94c3d","Room Admin","12-09-2018 05:27",32,"In",0
"__export__.temp_log_120214_fbc8991a","Room Admin","12-09-2018 05:27",31,"Out",1
"__export__.temp_log_114011_f7af6c23","Room Admin","12-09-2018 05:27",31,"Out",1
"__export__.temp_log_121722_f420bfe5","Room Admin","12-09-2018 05:27",32,"Out",1
"__export__.temp_log_90226_75a34b9e","Room Admin","12-09-2018 05:27",32,"In",0
"__export__.temp_log_140740_e439adaa","Room Admin","12-09-2018 05:27",31,"In",0
"__export__.temp_log_110228_b704973d","Room Admin","12-09-2018 05:27",32,"In",0
"__export__.temp_log_121869_c165a6e0","Room Admin","12-09-2018 05:27",31,"In",0
"__export__.temp_log_109946_45945360","Room Admin","12-09-2018 05:26",32,"In",0
"__export__.temp_log_145029_4c047ed7","Room Admin","12-09-2018 05:26",31,"In",0
"__export__.temp_log_112852_2cbf1bc1","Room Admin","12-09-2018 05:26",32,"In",0
"__export__.temp_log_99442_15bb5e28","Room Admin","12-09-2018 05:26",32,"In",0
"__export__.temp_log_132123_34b8f29a","Room Admin","12-09-2018 05:26",32,"In",0
"__export__.temp_log_135812_2f4e81fc","Room Admin","12-09-2018 05:26",32,"In",0
"__export__.temp_log_117221_15e6f9bb","Room Admin","12-09-2018 05:26",31,"Out",1
"__export__.temp_log_144326_13ff0ea5","Room Admin","12-09-2018 05:25",30,"Out",1
"__export__.temp_log_122042_f0c19323","Room Admin","12-09-2018 05:25",31,"Out",1
"__export__.temp_log_133986_6a003f42","Room Admin","12-09-2018 05:25",32,"Out",1
"__export__.temp_log_129048_3f5548ea","Room Admin","12-09-2018 05:25",32,"In",0
"__export__.temp_log_92401_fcaa54a3","Room Admin","12-09-2018 05:25",32,"In",0
"__export__.temp_log_90990_1621cc20","Room Admin","12-09-2018 05:24",31,"Out",1
"__export__.temp_log_101909_192025d1","Room Admin","12-09-2018 05:24",32,"Out",1
"__export__.temp_log_107111_f2567a6f","Room Admin","12-09-2018 05:24",32,"In",0
"__export__.temp_log_121462_8ccdcdc9","Room Admin","12-09-2018 05:24",31,"Out",1
"__export__.temp_log_93802_5c43fcdf","Room Admin","12-09-2018 05:23",31,"Out",1
"__export__.temp_log_112883_1efd931c","Room Admin","12-09-2018 05:23",31,"Out",1
"__export__.temp_log_115624_feeef96f","Room Admin","12-09-2018 05:23",32,"Out",1
"__export__.temp_log_122604_54270757","Room Admin","12-09-2018 05:23",32,"In",0
"__export__.temp_log_132590_8f03254c","Room Admin","12-09-2018 05:22",31,"Out",1
"__export__.temp_log_123479_607d3ac4","Room Admin","12-09-2018 05:22",31,"Out",1
"__export__.temp_log_115854_d652667c","Room Admin","12-09-2018 05:22",30,"Out",1
"__export__.temp_log_87425_5cbb2ccc","Room Admin","12-09-2018 05:22",32,"In",0
"__export__.temp_log_130752_25f39ff6","Room Admin","12-09-2018 05:22",32,"In",0
"__export__.temp_log_122320_c4f69d4b","Room Admin","12-09-2018 05:19",NA,"Out",1
"__export__.temp_log_150038_a8e1bd58","Room Admin","12-09-2018 05:19",32,"In",0
"__export__.temp_log_121768_67e7ffad","Room Admin","12-09-2018 05:19",32,"In",0
"__export__.temp_log_101058_e768ff48","Room Admin","12-09-2018 05:19",31,"In",0
"__export__.temp_log_111257_05177036","Room Admin","12-09-2018 05:17",31,"Out",1
"__export__.temp_log_149473_444b43e7","Room Admin","12-09-2018 05:17",32,"In",0
"__export__.temp_log_143141_5fd28be1","Room Admin","12-09-2018 05:17",31,"In",0
"__export__.temp_log_114772_09ea9645","Room Admin","12-09-2018 05:17",32,"In",0
"__export__.temp_log_136282_7c759c73","Room Admin","12-09-2018 05:17",31,"Out",1
"__export__.temp_log_152685_7f3a63da","Room Admin","12-09-2018 05:17",32,"In",0
"__export__.temp_log_102900_81f648e2","Room Admin","12-09-2018 05:17",30,"Out",1
"__export__.temp_log_120567_461fd1dc","Room Admin","12-09-2018 05:17",32,"In",0
"__export__.temp_log_113485_87e24a75","Room Admin","12-09-2018 05:17",31,"In",0
"__export__.temp_log_150077_a514f13e","Room Admin","12-09-2018 05:17",31,"Out",1
"__export__.temp_log_130595_d81a5f52","Room Admin","12-09-2018 05:16",31,"Out",1
"__export__.temp_log_126958_d70703fd","Room Admin","12-09-2018 05:16",32,"In",0
"__export__.temp_log_132468_d84f1be2","Room Admin","12-09-2018 05:16",31,"Out",1
"__export__.temp_log_98514_97e3b055","Room Admin","12-09-2018 05:15",29,"Out",1
"__export__.temp_log_111598_2705057d","Room Admin","12-09-2018 05:15",32,"In",0
"__export__.temp_log_86608_612baf1e","Room Admin","12-09-2018 05:15",31,"In",0
"__export__.temp_log_97490_8826fc22","Room Admin","12-09-2018 05:15",32,"In",0
"__export__.temp_log_100121_859cc39e","Room Admin","12-09-2018 05:15",32,"In",0
"__export__.temp_log_126525_8dc613ef","Room Admin","12-09-2018 05:15",32,"In",0
"__export__.temp_log_143423_c0090048","Room Admin","12-09-2018 05:15",32,"In",0
"__export__.temp_log_151566_d2cc4986","Room Admin","12-09-2018 05:15",32,"In",0
"__export__.temp_log_156779_6f9a9a8e","Room Admin","12-09-2018 05:14",32,"In",0
"__export__.temp_log_111300_5f86e012","Room Admin","12-09-2018 05:14",32,"In",0
"__export__.temp_log_98117_b1d5e6cd","Room Admin","12-09-2018 05:14",33,"In",0
"__export__.temp_log_118981_20ba92aa","Room Admin","12-09-2018 05:13",32,"In",0
"__export__.temp_log_99292_82826b15","Room Admin","12-09-2018 05:13",31,"In",0
"__export__.temp_log_121445_4b2e2004","Room Admin","12-09-2018 05:12",32,"In",0
"__export__.temp_log_128727_844a855c","Room Admin","12-09-2018 05:12",31,"In",0
"__export__.temp_log_118460_68c82a9b","Room Admin","12-09-2018 05:12",32,"In",0
"__export__.temp_log_151526_64b9249c","Room Admin","12-09-2018 05:12",32,"In",0
"__export__.temp_log_124054_507b6049","Room Admin","12-09-2018 05:12",32,"In",0
"__export__.temp_log_135952_07ea8b75","Room Admin","12-09-2018 05:12",31,"Out",1
"__export__.temp_log_150606_e1f5752c","Room Admin","12-09-2018 05:11",31,"Out",1
"__export__.temp_log_141264_0e55cf06","Room Admin","12-09-2018 05:11",31,"Out",1
"__export__.temp_log_150987_75cd6961","Room Admin","12-09-2018 05:11",32,"In",0
"__export__.temp_log_116063_ba3ee7ec","Room Admin","12-09-2018 05:11",31,"Out",1
"__export__.temp_log_113940_5bcf7322","Room Admin","12-09-2018 05:11",32,"In",0
"__export__.temp_log_91549_814bad9d","Room Admin","12-09-2018 05:11",31,"In",0
"__export__.temp_log_110913_62ef0d40","Room Admin","12-09-2018 05:10",32,"In",0
"__export__.temp_log_143347_de3b6bfe","Room Admin","12-09-2018 05:10",32,"In",0
"__export__.temp_log_118996_1c7bcf60","Room Admin","12-09-2018 05:10",31,"In",0
"__export__.temp_log_156357_55d1a6df","Room Admin","12-09-2018 05:10",32,"In",0
"__export__.temp_log_115209_6a3bd154","Room Admin","12-09-2018 05:10",32,"In",0
"__export__.temp_log_116268_1d6a9aae","Room Admin","12-09-2018 05:10",31,"Out",1
"__export__.temp_log_128730_127e4291","Room Admin","12-09-2018 05:10",32,"Out",1
"__export__.temp_log_89618_e7fe4b5f","Room Admin","12-09-2018 05:10",31,"Out",1
"__export__.temp_log_95087_03b82224","Room Admin","12-09-2018 05:10",32,"Out",1
"__export__.temp_log_126848_20b69e76","Room Admin","12-09-2018 05:10",32,"In",0
"__export__.temp_log_127635_1d54952b","Room Admin","12-09-2018 05:10",32,"In",0
"__export__.temp_log_138752_7acdf4fa","Room Admin","12-09-2018 05:10",32,"In",0
"__export__.temp_log_151289_4ecf99dc","Room Admin","12-09-2018 05:10",32,"In",0
"__export__.temp_log_108923_db9bca33","Room Admin","12-09-2018 05:10",32,"In",0
"__export__.temp_log_118154_c1398e7d","Room Admin","12-09-2018 05:09",32,"In",0
"__export__.temp_log_140758_433f89b5","Room Admin","12-09-2018 05:09",32,"In",0
"__export__.temp_log_89179_164747de","Room Admin","12-09-2018 05:09",32,"In",0
"__export__.temp_log_135905_0194345b","Room Admin","12-09-2018 05:09",32,"In",0
"__export__.temp_log_113815_70ec126e","Room Admin","12-09-2018 05:09",32,"In",0
"__export__.temp_log_153235_da90db3b","Room Admin","12-09-2018 05:09",32,"In",0
"__export__.temp_log_127316_95c9ba1e","Room Admin","12-09-2018 05:09",32,"In",0
"__export__.temp_log_108774_0ba5c343","Room Admin","12-09-2018 05:09",31,"Out",1
"__export__.temp_log_104147_a682f854","Room Admin","12-09-2018 05:09",32,"In",0
"__export__.temp_log_151900_fe3e5a12","Room Admin","12-09-2018 05:09",29,"Out",1
"__export__.temp_log_124650_01380ef1","Room Admin","12-09-2018 05:08",32,"In",0
"__export__.temp_log_141292_8bcc26b0","Room Admin","12-09-2018 05:08",31,"In",0
"__export__.temp_log_142059_270e1e6c","Room Admin","12-09-2018 05:08",32,"In",0
"__export__.temp_log_133572_344942ba","Room Admin","12-09-2018 05:08",31,"In",0
"__export__.temp_log_97265_87eb16f7","Room Admin","12-09-2018 05:08",32,"In",0
"__export__.temp_log_107981_938be7be","Room Admin","12-09-2018 05:08",31,"Out",1
"__export__.temp_log_119171_f58cbf80","Room Admin","12-09-2018 05:08",32,"In",0
"__export__.temp_log_102175_b2a7f164","Room Admin","12-09-2018 05:08",31,"In",0
"__export__.temp_log_88269_5456f228","Room Admin","12-09-2018 05:08",32,"In",0
"__export__.temp_log_141250_eff94e7a","Room Admin","12-09-2018 05:07",32,"In",0
"__export__.temp_log_93373_69148042","Room Admin","12-09-2018 05:07",31,"In",0
"__export__.temp_log_129399_bc77f08c","Room Admin","12-09-2018 05:07",31,"Out",1
"__export__.temp_log_107600_37d1266d","Room Admin","12-09-2018 05:07",30,"Out",1
"__export__.temp_log_104088_06b19261","Room Admin","12-09-2018 05:07",32,"In",0
"__export__.temp_log_147729_5f56ee6c","Room Admin","12-09-2018 05:07",31,"In",0
"__export__.temp_log_133227_b85619b5","Room Admin","12-09-2018 05:07",32,"In",0
"__export__.temp_log_100305_409756c6","Room Admin","12-09-2018 05:07",31,"In",0
